,year,date,title,author,bibcode,pub
191,2020,2020-10-01 00:00:00+00:00,"A super-Earth and a sub-Neptune orbiting the bright, quiet M3 dwarf TOI-1266","Demory, B",2020A&A...642A..49D,Astronomy and Astrophysics
192,2020,2020-09-01 00:00:00+00:00,Multiple Explanations for the Single Transit of KIC 5951458 Based on Radial Velocity Measurements Extracted with a Novel Matched-template Technique,"Dalba, P",2020AJ....160..149D,The Astronomical Journal
193,2020,2020-09-01 00:00:00+00:00,A Warm Jupiter Transiting an M Dwarf: A TESS Single-transit Event Confirmed with the Habitable-zone Planet Finder,"Canas, C",2020AJ....160..147C,The Astronomical Journal
194,2020,2020-09-01 00:00:00+00:00,KELT-25 b and KELT-26 b: A Hot Jupiter and a Substellar Companion Transiting Young A Stars Observed by TESS,"Rodriguez Martinez, R",2020AJ....160..111R,The Astronomical Journal
195,2020,2020-09-01 00:00:00+00:00,The First Habitable-zone Earth-sized Planet from TESS. I. Validation of the TOI-700 System,"Gilbert, E",2020AJ....160..116G,The Astronomical Journal
196,2020,2020-09-01 00:00:00+00:00,"GJ 273: on the formation, dynamical evolution, and habitability of a planetary system hosted by an M dwarf at 3.75 parsec","Pozuelos, F",2020A&A...641A..23P,Astronomy and Astrophysics
197,2020,2020-09-01 00:00:00+00:00,HD 191939: Three Sub-Neptunes Transiting a Sun-like Star Only 54 pc Away,"Badenas-Agusti, M",2020AJ....160..113B,The Astronomical Journal
198,2020,2020-09-01 00:00:00+00:00,"Search for Planets in Hot Jupiter Systems with Multi-Sector TESS Photometry. I. No Companions in Planetary Systems KELT-18, KELT-23, KELT-24, Qatar-8, WASP-62, WASP-100, WASP-119, and WASP-126","Maciejewski, G",2020AcA....70..181M,Acta Astronomica
199,2020,2020-09-01 00:00:00+00:00,"A KELT-TESS Eclipsing Binary in a Young Triple System Associated with a ""Stellar String"" Theia 301","Clark Cunningham, J",2020arXiv200903872C,arXiv e-prints
200,2020,2020-09-01 00:00:00+00:00,"Searching for eclipsing binaries in the area of RA: 02<SUP>h</SUP>21<SUP>m</SUP>36<SUP>s</SUP>, Dec: +57<SUP>○</SUP>11'32″","Guo, D",2020MNRAS.497.3381G,Monthly Notices of the Royal Astronomical Society
201,2020,2020-09-01 00:00:00+00:00,A Newtonian Model for the WASP-148 Exoplanetary System Enhanced with TESS and Ground-based Photometric Observations,"Maciejewski, G",2020AcA....70..203M,Acta Astronomica
202,2020,2020-08-01 00:00:00+00:00,Optical Variability of the Dwarf AGN NGC 4395 from the Transiting Exoplanet Survey Satellite,"Burke, C",2020ApJ...899..136B,The Astrophysical Journal
203,2020,2020-08-01 00:00:00+00:00,"PTFO 8-8695: Two Stars, Two Signals, No Planet","Bouma, L",2020AJ....160...86B,The Astronomical Journal
204,2020,2020-08-01 00:00:00+00:00,TESS Reveals a Short-period Sub-Neptune Sibling (HD 86226c) to a Known Long-period Giant Planet,"Teske, J",2020AJ....160...96T,The Astronomical Journal
205,2020,2020-08-01 00:00:00+00:00,TOI-1728b: The Habitable-zone Planet Finder Confirms a Warm Super-Neptune Orbiting an M-dwarf Host,"Kanodia, S",2020ApJ...899...29K,The Astrophysical Journal
206,2020,2020-08-01 00:00:00+00:00,A search for young exoplanets in Sectors 1-5 of the TESS full-frame images,"Battley, M",2020MNRAS.496.1197B,Monthly Notices of the Royal Astronomical Society
207,2020,2020-07-01 00:00:00+00:00,The one that got away: a unique eclipse in the young brown dwarf Roque 12,"Scholz, A",2020OJAp....3E...8S,The Open Journal of Astrophysics
208,2020,2020-07-01 00:00:00+00:00,The correlation between photometric variability and radial velocity jitter. Based on TESS and HARPS observations,"Hojjatpanah, S",2020A&A...639A..35H,Astronomy and Astrophysics
209,2020,2020-07-01 00:00:00+00:00,10 Years of Stellar Activity for GJ 1243,"Davenport, J",2020AJ....160...36D,The Astronomical Journal
210,2020,2020-07-01 00:00:00+00:00,A new study of the spectroscopic binary 7 Vul with a Be star primary,"Harmanec, P",2020A&A...639A..32H,Astronomy and Astrophysics
211,2020,2020-07-01 00:00:00+00:00,Precise mass and radius of a transiting super-Earth planet orbiting the M dwarf TOI-1235: a planet in the radius gap?,"Bluhm, P",2020A&A...639A.132B,Astronomy and Astrophysics
212,2020,2020-07-01 00:00:00+00:00,Optical Detection of the 1.1 day Variability at the White Dwarf GD 394 with TESS,"Wilson, D",2020ApJ...897L..31W,The Astrophysical Journal
213,2020,2020-07-01 00:00:00+00:00,Two Intermediate-mass Transiting Brown Dwarfs from the TESS Mission,"Carmichael, T",2020AJ....160...53C,The Astronomical Journal
214,2020,2020-07-01 00:00:00+00:00,Persistent Starspot Signals on M Dwarfs: Multiwavelength Doppler Observations with the Habitable-zone Planet Finder and Keck/HIRES,"Robertson, P",2020ApJ...897..125R,The Astrophysical Journal
215,2020,2020-06-01 00:00:00+00:00,Periodicity Search for Pulsar Binaries with TESS,"Pal, P",2020ApJ...895L..36P,The Astrophysical Journal
216,2020,2020-06-01 00:00:00+00:00,TESS first look at evolved compact pulsators. Known ZZ Ceti stars of the southern ecliptic hemisphere as seen by TESS,"Bognar, Z",2020A&A...638A..82B,Astronomy and Astrophysics
217,2020,2020-06-01 00:00:00+00:00,Transit least-squares survey. III. A 1.9 R<SUB>⊕</SUB> transit candidate in the habitable zone of Kepler-160 and a nontransiting planet characterized by transit-timing variations,"Heller, R",2020A&A...638A..10H,Astronomy and Astrophysics
218,2020,2020-06-01 00:00:00+00:00,TESS photometry of extreme helium stars PV Tel and V821 Cen,"Jeffery, C",2020MNRAS.495L.135J,Monthly Notices of the Royal Astronomical Society
219,2020,2020-06-01 00:00:00+00:00,Bayesian Methods for Joint Exoplanet Transit Detection and Systematic Noise Characterization,"Taaki, J",2020AJ....159..283T,The Astronomical Journal
220,2020,2020-06-01 00:00:00+00:00,The pulsation properties of λ bootis stars I. the southern TESS sample,"Murphy, S",2020MNRAS.495.1888M,Monthly Notices of the Royal Astronomical Society
221,2020,2020-06-01 00:00:00+00:00,A Mini-Neptune and a Venus-Zone Planet in the Radius Valley Orbiting the Nearby M2-dwarf TOI-1266: Validation with the Habitable-zone Planet Finder,"Stefansson, G",2020arXiv200611180S,arXiv e-prints
222,2020,2020-06-01 00:00:00+00:00,K2 Ultracool Dwarfs Survey - VI. White light superflares observed on an L5 dwarf and flare rates of L dwarfs,"Paudel, R",2020MNRAS.494.5751P,Monthly Notices of the Royal Astronomical Society
223,2020,2020-06-01 00:00:00+00:00,"Detection of Na, K, and H<SUB>2</SUB>O in the hazy atmosphere of WASP-6b","Carter, A",2020MNRAS.494.5449C,Monthly Notices of the Royal Astronomical Society
224,2020,2020-06-01 00:00:00+00:00,TOI-1338: TESS' First Transiting Circumbinary Planet,"Kostov, V",2020AJ....159..253K,The Astronomical Journal
225,2020,2020-06-01 00:00:00+00:00,The closest extremely low-mass white dwarf to the Sun,"Kawka, A",2020MNRAS.495L.129K,Monthly Notices of the Royal Astronomical Society
226,2020,2020-06-01 00:00:00+00:00,The ancient main-sequence solar proxy HIP 102152 unveils the activity and rotational fate of our Sun,"Lorenzo-Oliveira, D",2020MNRAS.495L..61L,Monthly Notices of the Royal Astronomical Society
227,2020,2020-05-01 00:00:00+00:00,A Possible Transit of a Disintegrating Exoplanet in the Nearby Multiplanet System DMPP-1,"Jones, M",2020ApJ...895L..17J,The Astrophysical Journal
228,2020,2020-05-01 00:00:00+00:00,Optical phase curve of the ultra-hot Jupiter WASP-121b,"Bourrier, V",2020A&A...637A..36B,Astronomy and Astrophysics
229,2020,2020-05-01 00:00:00+00:00,Forward Modeling the Orbits of Companions to Pulsating Stars from Their Light Travel Time Variations,"Hey, D",2020AJ....159..202H,The Astronomical Journal
230,2020,2020-05-01 00:00:00+00:00,The TESS-Keck Survey. I. A Warm Sub-Saturn-mass Planet and a Caution about Stray Light in TESS Cameras,"Dalba, P",2020AJ....159..241D,The Astronomical Journal
231,2020,2020-05-01 00:00:00+00:00,Rotation-activity relations and flares of M dwarfs with K2 long- and short-cadence data,"Raetz, S",2020A&A...637A..22R,Astronomy and Astrophysics
232,2020,2020-04-01 00:00:00+00:00,Variable Accretion onto Protoplanet Host Star PDS 70,"Thanathibodee, T",2020ApJ...892...81T,The Astrophysical Journal
233,2020,2020-04-01 00:00:00+00:00,Obliquity Constraints on an Extrasolar Planetary-mass Companion,"Bryan, M",2020AJ....159..181B,The Astronomical Journal
234,2020,2020-04-01 00:00:00+00:00,Short-cadence K2 observations of an accretion-state transition in the polar Tau 4,"Littlefield, C",2020arXiv200408923L,arXiv e-prints
235,2020,2020-04-01 00:00:00+00:00,"HATS-47b, HATS-48Ab, HATS-49b, and HATS-72b: Four Warm Giant Planets Transiting K Dwarfs","Hartman, J",2020AJ....159..173H,The Astronomical Journal
236,2020,2020-04-01 00:00:00+00:00,A Relationship between Stellar Age and Spot Coverage,"Morris, B",2020ApJ...893...67M,The Astrophysical Journal
237,2020,2020-04-01 00:00:00+00:00,LHS 1815b: The First Thick-disk Planet Detected by TESS,"Gan, T",2020AJ....159..160G,The Astronomical Journal
238,2020,2020-03-01 00:00:00+00:00,Eclipsing binaries hiding in the background: the Kepler Pixel Project,"Forro, A",2020CoSka..50..405F,Contributions of the Astronomical Observatory Skalnate Pleso
239,2020,2020-03-01 00:00:00+00:00,Constraining Orbital Periods from Nonconsecutive Observations: Period Estimates for Long-period Planets in Six Systems Observed by K2 During Multiple Campaigns,"Dholakia, S",2020AJ....159...93D,The Astronomical Journal
240,2020,2020-03-01 00:00:00+00:00,Decoding the radial velocity variations of HD 41248 with ESPRESSO,"Faria, J",2020A&A...635A..13F,Astronomy and Astrophysics
241,2020,2020-03-01 00:00:00+00:00,X-Ray Observations of the Peculiar Cepheid V473 Lyr Identify A Low-mass Companion,"Evans, N",2020AJ....159..121E,The Astronomical Journal
242,2020,2020-03-01 00:00:00+00:00,A high-precision abundance analysis of the nuclear benchmark star HD 20,"Hanke, M",2020A&A...635A.104H,Astronomy and Astrophysics
243,2020,2020-02-01 00:00:00+00:00,Are inner disc misalignments common? ALMA reveals an isotropic outer disc inclination distribution for young dipper stars,"Ansdell, M",2020MNRAS.492..572A,Monthly Notices of the Royal Astronomical Society
244,2020,2020-02-01 00:00:00+00:00,Stellar Flares from the First TESS Data Release: Exploring a New Sample of M Dwarfs,"Gunther, M",2020AJ....159...60G,The Astronomical Journal
245,2020,2020-01-01 00:00:00+00:00,NGTS and WASP photometric recovery of a single-transit candidate from TESS,"Gill, S",2020MNRAS.491.1548G,Monthly Notices of the Royal Astronomical Society
246,2020,2020-01-01 00:00:00+00:00,The prototype star γ Doradus observed by TESS,"Christophe, S",2020svos.conf..101C,Stars and their Variability Observed from Space
247,2020,2020-01-01 00:00:00+00:00,The highly inflated giant planet WASP-174b,"Mancini, L",2020A&A...633A..30M,Astronomy and Astrophysics
248,2019,2019-12-01 00:00:00+00:00,Discovery of a new WZ Sagittae-type cataclysmic variable in the Kepler/K2 data,"Ridden-Harper, R",2019MNRAS.490.5551R,Monthly Notices of the Royal Astronomical Society
249,2019,2019-12-01 00:00:00+00:00,TESS first look at evolved compact pulsators. Asteroseismology of the pulsating helium-atmosphere white dwarf TIC 257459955,"Bell, K",2019A&A...632A..42B,Astronomy and Astrophysics
250,2019,2019-12-01 00:00:00+00:00,Asteroseismology of the Multiplanet System K2-93,"Lund, M",2019AJ....158..248L,The Astronomical Journal
251,2019,2019-11-01 00:00:00+00:00,Long rotation period main-sequence stars from Kepler SAP light curves,"Cui, K",2019MNRAS.489.5513C,Monthly Notices of the Royal Astronomical Society
252,2019,2019-11-01 00:00:00+00:00,Four Newborn Planets Transiting the Young Solar Analog V1298 Tau,"David, T",2019ApJ...885L..12D,The Astrophysical Journal
253,2019,2019-11-01 00:00:00+00:00,The K2 Bright Star Survey. I. Methodology and Data Release,"Pope, B",2019ApJS..245....8P,The Astrophysical Journal Supplement Series
254,2019,2019-11-01 00:00:00+00:00,"Radial velocity confirmation of K2-100b: a young, highly irradiated, and low-density transiting hot Neptune","Barragan, O",2019MNRAS.490..698B,Monthly Notices of the Royal Astronomical Society
255,2019,2019-11-01 00:00:00+00:00,"Multi-wavelength variability of the young solar analog ι Horologii. X-ray cycle, star spots, flares, and UV emission","Sanz-Forcada, J",2019A&A...631A..45S,Astronomy and Astrophysics
256,2019,2019-11-01 00:00:00+00:00,A Substellar Companion to a Hot Star in K2's Campaign 0 Field,"Dholakia, S",2019PASP..131k4402D,Publications of the Astronomical Society of the Pacific
257,2019,2019-10-01 00:00:00+00:00,Extended Aperture Photometry of K2 RR Lyrae stars,"Plachy, E",2019ApJS..244...32P,The Astrophysical Journal Supplement Series
258,2019,2019-10-01 00:00:00+00:00,"An 11 Earth-mass, Long-period Sub-Neptune Orbiting a Sun-like Star","Mayo, A",2019AJ....158..165M,The Astronomical Journal
259,2019,2019-10-01 00:00:00+00:00,Wōtan: Comprehensive Time-series Detrending in Python,"Hippke, M",2019AJ....158..143H,The Astronomical Journal
260,2019,2019-10-01 00:00:00+00:00,Two New HATNet Hot Jupiters around A Stars and the First Glimpse at the Occurrence Rate of Hot Jupiters from TESS,"Zhou, G",2019AJ....158..141Z,The Astronomical Journal
261,2019,2019-09-01 00:00:00+00:00,Six new rapidly oscillating Ap stars in the Kepler long-cadence data using super-Nyquist asteroseismology,"Hey, D",2019MNRAS.488...18H,Monthly Notices of the Royal Astronomical Society
262,2019,2019-09-01 00:00:00+00:00,"K2-146: Discovery of Planet c, Precise Masses from Transit Timing, and Observed Precession","Hamann, A",2019AJ....158..133H,The Astronomical Journal
263,2019,2019-09-01 00:00:00+00:00,eleanor: An Open-source Tool for Extracting Light Curves from the TESS Full-frame Images,"Feinstein, A",2019PASP..131i4502F,Publications of the Astronomical Society of the Pacific
264,2019,2019-08-01 00:00:00+00:00,Validation of a temperate fourth planet in the K2-133 multiplanet system,"Wells, R",2019MNRAS.487.1865W,Monthly Notices of the Royal Astronomical Society
265,2019,2019-08-01 00:00:00+00:00,A Warm Jupiter-sized Planet Transiting the Pre-main-sequence Star V1298 Tau,"David, T",2019AJ....158...79D,The Astronomical Journal
266,2019,2019-08-01 00:00:00+00:00,Stingray: A Modern Python Library for Spectral Timing,"Huppenkothen, D",2019ApJ...881...39H,The Astrophysical Journal
267,2019,2019-08-01 00:00:00+00:00,Fast-cadence TESS Photometry and Doppler Tomography of the Asynchronous Polar CD Ind: A Revised Accretion Geometry from Newly Proposed Spin and Orbital Periods,"Littlefield, C",2019ApJ...881..141L,The Astrophysical Journal
268,2019,2019-07-01 00:00:00+00:00,"The L 98-59 System: Three Transiting, Terrestrial-size Planets Orbiting a Nearby M Dwarf","Kostov, V",2019AJ....158...32K,The Astronomical Journal
269,2019,2019-07-01 00:00:00+00:00,Four Small Planets Buried in K2 Systems: What Can We Learn for TESS?,"Hedges, C",2019ApJ...880L...5H,The Astrophysical Journal
270,2019,2019-07-01 00:00:00+00:00,The Intriguing Polar EU Cancri in the Eyes of Kepler K2,"Hill, K",2019RNAAS...3..103H,Research Notes of the American Astronomical Society
271,2019,2019-06-01 00:00:00+00:00,A search for red giant solar-like oscillations in all Kepler data,"Hon, M",2019MNRAS.485.5616H,Monthly Notices of the Royal Astronomical Society
272,2019,2019-06-01 00:00:00+00:00,Transiting Planets Near the Snow Line from Kepler. I. Catalog,"Kawahara, H",2019AJ....157..218K,The Astronomical Journal
273,2019,2019-06-01 00:00:00+00:00,Survey of Li-rich Giants among Kepler and LAMOST Fields: Determination of Li-rich Giants’ Evolutionary Phase,"Singh, R",2019ApJ...878L..21S,The Astrophysical Journal
274,2019,2019-06-01 00:00:00+00:00,Variability in the Atmosphere of the Hot Jupiter Kepler-76b,"Jackson, B",2019AJ....157..239J,The Astronomical Journal
275,2019,2019-06-01 00:00:00+00:00,A Hot Subdwarf B Star Eclipsed by a Low-mass White Dwarf in TESS Data,"Bell, K",2019RNAAS...3...81B,Research Notes of the American Astronomical Society
276,2019,2019-06-01 00:00:00+00:00,K2 Ultracool Dwarfs Survey - V. High superflare rates on rapidly rotating late-M dwarfs,"Paudel, R",2019MNRAS.486.1438P,Monthly Notices of the Royal Astronomical Society
277,2019,2019-06-01 00:00:00+00:00,stingray: A modern Python library for spectral timing,"Huppenkothen, D",2019JOSS....4.1393H,The Journal of Open Source Software
278,2019,2019-06-01 00:00:00+00:00,Finding the Needle in a Haystack: Detrending Photometric Timeseries Data of Strictly Periodic Astrophysical Objects,"Prsa, A",2019PASP..131f8001P,Publications of the Astronomical Society of the Pacific
279,2019,2019-05-01 00:00:00+00:00,Transiting exocomets detected in broadband light by TESS in the β Pictoris system,"Zieba, S",2019A&A...625L..13Z,Astronomy and Astrophysics
280,2019,2019-03-01 00:00:00+00:00,Discovery and Vetting of Exoplanets. I. Benchmarking K2 Vetting Tools,"Kostov, V",2019AJ....157..124K,The Astronomical Journal
281,2019,2019-02-01 00:00:00+00:00,"Flares in open clusters with K2 . I. M 45 (Pleiades), M 44 (Praesepe), and M 67","Ilin, E",2019A&A...622A.133I,Astronomy and Astrophysics
282,2019,2019-01-01 00:00:00+00:00,A Transiting Hot Jupiter Candidate toward the Galactic Center Identified in the Kepler/K2 Campaign 9 Microlensing Survey,"Hedges, C",2019RNAAS...3...18H,Research Notes of the American Astronomical Society
283,2018,2018-12-01 00:00:00+00:00,Lightkurve: Kepler and TESS time series analysis in Python,Lightkurve Collaboration,2018ascl.soft12013L,Astrophysics Source Code Library
284,2018,2018-10-01 00:00:00+00:00,Kepler's Discoveries Will Continue: 21 Important Scientific Opportunities with Kepler &amp; K2 Archive Data,"Barentsen, G",2018arXiv181012554B,arXiv e-prints
285,2018,2018-10-01 00:00:00+00:00,No Optimal SFF Motion Detrending Parameters for Red Giant Asteroseismology in K2,"Zhang, J",2018RNAAS...2..182Z,Research Notes of the American Astronomical Society
286,2018,2018-07-01 00:00:00+00:00,An Open Source Injection and Recovery Tool and Measuring Transit Detection Efficiency in Ultracool Dwarfs Observed by K2,"Sagear, S",2018csss.confE..92S,"20th Cambridge Workshop on Cool Stars, Stellar Systems and the Sun"
